id,name,host_id,host_name,neighbourhood,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,instant_bookable,host_is_superhost,host_identity_verified,accommodates,bedrooms,beds,bathrooms,amenities,property_type,cancellation_policy,host_response_rate,host_response_time,host_acceptance_rate,host_total_listings_count,host_has_profile_pic,is_location_exact,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,jurisdiction_names,airbnb_url,calculated_days,revenue_ltm,occupancy_rate,adr,revenue_per_available_room
vancouver_722,Beautiful Luxury private room in Davie Village,host_180,Host_154,Fairview,West Side,49.217387132142115,-123.09149497744963,Private room,621.06,2,18,2025-01-15 16:08:34.535054,7.98182362817044,7,326,19,Licensed,True,False,True,3,2,2,1,"WiFi,Kitchen,Parking,Pool,Gym",Apartment,moderate,0.8114436975410632,within a day,0.8045549047344376,10,True,True,3.9972226106012925,4.926896254091915,4.524978258320793,3.511353651192713,3.8787621106761856,3.5155423206166687,4.572302748153021,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/8864926,237,135251.5,0.5832276544185225,621.06,274.31
vancouver_723,Beautiful Cozy entire home/apt in Kitsilano,host_199,Host_396,Sunset,East Side,49.275474209520056,-123.08915201530547,Entire home/apt,933.33,1,22,2025-02-12 16:08:34.535193,7.863969124052273,3,157,13,Licensed,False,True,True,2,1,2,1,"WiFi,Kitchen,Parking,Pool,Gym",Condominium,flexible,0.8429222117713787,within a few hours,0.7809309151566908,12,True,False,3.8172846466899113,4.754446660109189,3.696781849633067,3.843053276815246,4.342123529350678,3.9598722331334155,3.562566185883269,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/4227887,333,242076.29,0.5816162884061469,933.33,378.94
vancouver_724,Beautiful Cozy private room in Commercial Drive,host_236,Host_134,Coal Harbour,North Vancouver,49.29107087330755,-123.08323524406617,Private room,345.08,3,22,2025-08-20 16:08:34.535328,0.8539223829941218,9,69,9,Licensed,True,False,True,2,1,2,1,"WiFi,Kitchen,Workspace,High chair",Condominium,strict,0.8515392912404754,a few days or more,0.8191275646663391,15,True,True,4.834034009792502,4.429960734921672,4.395877595402008,4.980918497576426,4.442215966239688,4.893438723951777,3.9293854585396875,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/4838367,174,69817.6,0.43589018969033816,345.08,224.24
vancouver_725,Beautiful Charming entire home/apt in Renfrew,host_434,Host_320,Gastown,East Side,49.202963381923674,-123.09281085823517,Entire home/apt,441.28,1,28,2025-06-10 16:08:34.535463,2.0143337914505635,2,78,9,Exempt,True,True,True,2,1,2,1,"WiFi,Kitchen,Workspace,High chair",Apartment,moderate,0.8047805929196928,within an hour,0.9073172092370265,1,True,True,4.863530729898704,4.307098986882825,4.954215854068044,3.615003266884181,4.005238051468554,4.072205515121594,4.59563108012087,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/2485430,67,121657.21,0.3687305302134174,441.28,296.83
vancouver_726,Beautiful Cozy entire home/apt in Main Street,host_95,Host_76,Coal Harbour,East Side,49.27024851116275,-123.26084847702177,Entire home/apt,761.3,2,21,2025-08-26 16:08:34.535607,2.203921647422724,8,61,14,,True,True,True,3,1,2,1,"WiFi,Kitchen,Pet friendly,Garden",Townhouse,moderate,0.8675800883517133,within an hour,0.777319923417744,2,True,True,3.9746038738818754,4.976089526799344,3.7202643092224927,3.546803731982791,4.367263385343474,4.057499819701262,4.6924629488156775,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/8839507,81,104664.74,0.4356880699372808,761.3,337.13
vancouver_727,Beautiful Cozy private room in English Bay,host_175,Host_261,Gastown,West Side,49.212367263745485,-123.21370653409222,Private room,594.99,14,26,2024-11-07 16:08:34.535746,7.417428849388063,9,246,23,Licensed,True,False,True,4,3,3,2,"WiFi,Kitchen,Workspace,High chair",Townhouse,moderate,0.905823736210596,within a day,0.9590773047356528,15,True,True,4.498777593647933,4.228579690300638,3.517943224552586,3.6663860586595205,4.548802893868916,3.595506999598683,4.7989445972644855,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/4515813,129,122096.21,0.48398401942757857,594.99,299.31
vancouver_728,Beautiful Modern private room in Mount Pleasant,host_379,Host_363,Fairview,North Vancouver,49.20214123956048,-123.10119043873817,Private room,256.16,2,28,2025-02-17 16:08:34.535882,2.347237753141426,2,277,6,Licensed,True,False,True,3,1,1,1,"WiFi,Kitchen,Workspace,High chair",Condominium,flexible,0.805961788494934,a few days or more,0.7131295246774583,2,True,True,4.498684341548017,4.134644283174458,3.5941333270025826,4.681951167521669,4.857880458561337,4.267379692329801,4.298765711683685,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/7072502,179,28741.77,0.6747291297691111,256.16,193.07
vancouver_729,Beautiful Modern shared room in Renfrew,host_34,Host_133,Riley Park,North Vancouver,49.21032223255323,-123.0122506387806,Shared room,202.62,14,17,2024-11-08 16:08:34.536041,6.8959994207329665,2,249,18,Exempt,True,True,True,2,1,2,1,"WiFi,Kitchen,Hot tub,Sauna",Loft,moderate,0.8754709229720412,within an hour,0.9594833168388506,10,True,True,4.9012091571247165,4.872441923016135,3.706163638785768,4.25473723020395,3.6393054255922603,4.9414639383595995,3.822841828815259,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/6272764,290,52587.65,0.7198040462398035,202.62,79.31
vancouver_730,Beautiful Modern private room in Gastown,host_400,Host_158,Riley Park,West Side,49.239817475208994,-123.02125221237705,Private room,240.85,1,25,2024-10-27 16:08:34.536181,1.7937916789642232,8,65,17,Exempt,False,True,True,4,3,3,1,"WiFi,Kitchen,Hot tub,Sauna",Townhouse,flexible,0.8086526347257577,a few days or more,0.9810296256157646,6,True,True,3.988699578455738,4.363075048331313,3.755987557011705,3.5335064815715556,4.356836582542645,4.276122889943478,4.534480946113887,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/1951054,126,64957.38,0.3486223012587387,240.85,168.65
vancouver_731,Beautiful Modern shared room in Renfrew,host_138,Host_278,Davie Village,North Vancouver,49.264011116094366,-123.1250667631844,Shared room,127.83,2,26,2025-02-18 16:08:34.536320,7.331659658792082,2,212,7,Licensed,True,False,True,3,2,2,1,"WiFi,Kitchen,Workspace,High chair",Townhouse,super_strict_30,0.8762694964360389,a few days or more,0.7303343128558282,6,True,True,3.722613580629445,4.15175929642376,4.8990996068171775,4.256163391549402,4.5877005677499305,4.740299059333326,3.805661562268239,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/4345593,347,31571.39,0.3361099923837714,127.83,58.96
vancouver_732,Beautiful Cozy private room in Yaletown,host_361,Host_437,Riley Park,North Vancouver,49.239853249190844,-123.05128787895865,Private room,472.99,1,26,2025-03-15 16:08:34.536458,4.233416498883212,8,155,18,Exempt,True,False,True,6,4,4,3,"WiFi,Kitchen,Workspace,High chair",Apartment,moderate,0.8524445291743793,within a day,0.8235573785246908,12,True,True,4.093259634528403,4.80634597868102,3.541031428435775,4.538889966598382,3.607779310248646,3.722348694627428,4.5501125298043865,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/4199274,53,72208.97,0.7067864000075875,472.99,278.29
vancouver_733,Beautiful Charming private room in Chinatown,host_68,Host_353,Renfrew,West Side,49.275762913238474,-123.07781765833684,Private room,734.28,1,33,2025-05-26 16:08:34.536599,5.82731758572236,3,69,15,Exempt,True,False,True,4,2,2,2,"WiFi,Kitchen,Washer,Dryer,Air conditioning,Heating",Townhouse,strict,0.9738435064332399,within an hour,0.8345914718550018,1,True,True,4.113501711620859,3.7275997596503134,4.968844723802621,4.851626636316022,4.840315570104881,4.683230459528379,4.5379716877152765,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/3684735,115,201084.62,0.8286770377827662,734.28,494.85
vancouver_734,Beautiful Luxury shared room in Main Street,host_151,Host_117,West End,East Side,49.29273149590751,-123.1340749645806,Shared room,181.1,1,32,2025-08-10 16:08:34.536741,7.313216714460221,9,110,18,Exempt,True,True,True,3,1,1,1,"WiFi,Kitchen,Hot tub,Sauna",Townhouse,flexible,0.9143821231518302,within an hour,0.7895375183536354,4,True,True,4.331402940257159,4.52823048288931,3.999528486430351,4.143849410842213,4.374346802649323,4.132333430773588,4.16638621165063,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/1952207,360,22979.46,0.8692859337027035,181.1,71.26
vancouver_735,Beautiful Cozy entire home/apt in Chinatown,host_98,Host_60,West End,West Side,49.24181208918749,-123.0450944591631,Entire home/apt,228.09,3,27,2025-07-30 16:08:34.536904,6.79762977854025,6,243,13,Exempt,False,True,True,5,3,4,2,"WiFi,Kitchen,Workspace,High chair",Loft,strict,0.9023006044775612,within a day,0.9121053506729652,4,True,True,4.003488275417291,4.915194099560694,4.707264197994721,4.903934367807788,4.9979143851695005,4.150668506130566,3.840609975020457,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/6005886,33,35074.46,0.3744194588114579,228.09,108.57
vancouver_736,Beautiful Stylish entire home/apt in Commercial Drive,host_201,Host_168,Chinatown,North Vancouver,49.29375657840594,-123.26391015719244,Entire home/apt,799.96,3,34,2025-09-01 16:08:34.537078,1.546101048752387,5,317,13,Pending,False,False,True,1,0,0,1,"WiFi,Kitchen,Parking,Pool,Gym",Loft,moderate,0.9976250027396254,within an hour,0.9788296671458937,3,True,True,4.966907468818937,4.967043459429754,3.9793017114995526,4.028169674218182,4.399121310704818,4.21896052149125,3.819651308237662,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/6895910,219,98765.47,0.74544662613636,799.96,270.84
vancouver_737,Beautiful Cozy private room in English Bay,host_344,Host_143,Gastown,East Side,49.23839488287342,-123.07504659194618,Private room,400.53,1,30,2024-12-30 16:08:34.537228,1.6380942034463506,8,337,13,Licensed,True,True,True,3,1,2,1,"WiFi,Kitchen,Washer,Dryer,Air conditioning,Heating",Townhouse,flexible,0.8841839678802964,within an hour,0.949008700661877,1,True,False,4.958228727686769,3.935337208515733,4.934256584197576,4.24892337006124,3.959052056451471,4.982597165335294,4.8167119626857655,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/2765122,191,93673.56,0.5642422790652569,400.53,310.02
vancouver_738,Beautiful Cozy entire home/apt in False Creek,host_93,Host_89,Gastown,East Side,49.29632476777161,-123.20574747081308,Entire home/apt,859.89,7,20,2025-04-27 16:08:34.537376,6.071202537503,3,346,16,Pending,True,False,True,4,3,4,1,"WiFi,Kitchen,Washer,Dryer,Air conditioning,Heating",Condominium,strict,0.910538490765748,within an hour,0.7174213887150581,2,True,True,4.3767302380767905,4.288568303017376,3.772159750146992,3.9209086115719485,4.28628210690545,4.684013677395389,4.147983455975628,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/9619652,207,198203.15,0.5540039823726988,859.89,311.87
vancouver_739,Beautiful Charming shared room in Main Street,host_143,Host_351,Commercial Drive,West Side,49.2674466879987,-123.23772638074368,Shared room,239.97,2,30,2025-09-19 16:08:34.537517,5.206604245132196,9,146,16,Pending,False,True,True,4,3,4,2,"WiFi,Kitchen,Hot tub,Sauna",Condominium,super_strict_30,0.9133465799889026,a few days or more,0.775770918716178,13,True,True,4.932501136253829,3.650381816206215,4.070790101446743,4.271821152681531,4.944669109101353,4.256472225510557,4.662913580181341,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/1162360,268,32000.86,0.4312552259749562,239.97,100.8
vancouver_740,Beautiful Modern entire home/apt in Riley Park,host_496,Host_176,Commercial Drive,East Side,49.20386596476552,-123.18623459704266,Entire home/apt,784.79,14,26,2025-05-20 16:08:34.537651,1.4232229447496507,2,328,15,Pending,False,False,True,5,3,4,2,"WiFi,Kitchen,Pet friendly,Garden",House,super_strict_30,0.8563149443764568,within a day,0.8823969573500907,15,True,True,4.8967580920071905,4.352763154601797,4.985288140900795,4.6889495640753305,4.727210275614716,4.079183761476511,3.8863120817524983,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/1540526,203,93355.94,0.6193370584541581,784.79,479.8
vancouver_741,Beautiful Charming entire home/apt in Davie Village,host_24,Host_290,Riley Park,West Side,49.240352345193216,-123.06062933371166,Entire home/apt,584.5,14,24,2024-12-18 16:08:34.537778,2.902744402468517,7,155,16,Exempt,False,True,True,3,1,1,1,"WiFi,Kitchen,Pet friendly,Garden",Apartment,flexible,0.8610165704088186,within a day,0.9765988285496963,10,True,True,4.878835271495837,4.897806666823249,3.661874379316157,4.337393896029453,3.6456647823532498,4.358024212226446,4.722470877814372,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/5123502,137,149518.47,0.46592900996395703,584.5,359.5
vancouver_742,Beautiful Modern private room in Fairview,host_402,Host_222,Davie Village,West Side,49.200741212647614,-123.18118742522253,Private room,296.68,2,25,2025-09-16 16:08:34.537905,4.980294985981391,1,339,12,Exempt,True,True,False,5,3,3,2,"WiFi,Kitchen,Parking,Pool,Gym",Apartment,moderate,0.9689084117960076,within an hour,0.9731248143951964,16,True,True,4.406571979417346,4.990957013210153,3.772079461708522,3.761686369081302,3.5492340117867625,4.984005764383434,4.0220307613335065,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/5795598,201,48658.62,0.674308404836941,296.68,166.85
vancouver_743,Beautiful Modern private room in Coal Harbour,host_391,Host_447,West End,East Side,49.22077482396959,-123.16152212616234,Private room,114.81,30,26,2024-10-25 16:08:34.538034,7.528166153022428,1,103,16,Licensed,True,False,False,2,0,1,1,"WiFi,Kitchen,Parking,Pool,Gym",Apartment,flexible,0.9080960764932451,a few days or more,0.7642260603752122,17,True,True,4.560740931302407,4.987340245459731,3.635323894379854,4.31851477375484,4.52749208397138,4.553967080553631,4.690226923016274,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/8203464,52,32892.07,0.47616272123879827,114.81,70.79
vancouver_744,Beautiful Modern private room in Olympic Village,host_302,Host_254,Yaletown,North Vancouver,49.206969122447056,-123.2101007486438,Private room,235.88,1,28,2025-05-03 16:08:34.538165,2.815457977741308,1,202,13,Licensed,True,False,True,3,2,3,2,"WiFi,Kitchen,Washer,Dryer,Air conditioning,Heating",Condominium,strict,0.8856204231508802,within an hour,0.8123816154593214,9,True,True,3.885079912869995,3.884701536498982,4.374672992440141,4.012206698682543,4.786098296499918,4.982816778854747,4.014947607895173,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/6311091,290,34200.64,0.8508051568923805,235.88,94.29
vancouver_745,Beautiful Modern private room in English Bay,host_432,Host_435,Yaletown,Downtown,49.273695713166966,-123.1957171073177,Private room,487.74,3,22,2025-06-16 16:08:34.538291,6.078816841126977,5,60,11,,False,False,False,5,3,3,1,"WiFi,Kitchen,Hot tub,Sauna",Condominium,strict,0.8051361912847194,a few days or more,0.9288518911207616,4,True,True,4.9049406428528615,4.194439723167508,3.8063820866275018,3.727090196276671,4.990717719552566,4.0007939922118565,3.7400795379763814,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/2775172,228,132550.37,0.620405592406381,487.74,300.55
vancouver_746,Beautiful Charming shared room in Downtown,host_311,Host_390,Main Street,West Side,49.29223911038905,-123.14614802456789,Shared room,412.88,1,12,2024-11-05 16:08:34.538418,1.248430113389418,3,253,16,Exempt,True,False,True,5,3,4,2,"WiFi,Kitchen,Washer,Dryer,Air conditioning,Heating",House,moderate,0.9105404444508274,within an hour,0.7916884132201568,11,True,False,3.60509306898387,4.21424016721541,4.879368914538564,4.231503243846619,3.595455251349675,3.843860029717909,4.368000133052634,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/8743529,227,82005.71,0.6929034059202609,412.88,236.09
vancouver_747,Beautiful Charming private room in Yaletown,host_64,Host_176,Mount Pleasant,East Side,49.266223354195496,-123.2032213488495,Private room,807.67,7,15,2024-12-30 16:08:34.538543,4.47118395264028,8,364,16,Licensed,True,False,True,3,2,2,1,"WiFi,Kitchen,Workspace,High chair",House,moderate,0.8722454165195485,a few days or more,0.9472163469007026,13,False,True,3.681069782242307,4.8837458146230155,4.741618069920198,4.07944145629542,4.022694999009149,4.148400505270267,4.101887274281748,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/5224449,271,195031.48,0.4016746713894224,807.67,369.54
vancouver_748,Beautiful Cozy private room in Downtown,host_10,Host_168,Riley Park,North Vancouver,49.284417850850446,-123.03048247493173,Private room,343.42,2,23,2025-10-05 16:08:34.538672,7.523382758541209,8,213,20,Exempt,True,True,True,2,1,2,1,"WiFi,Kitchen,Pet friendly,Garden",House,moderate,0.9390314494376162,within a day,0.9657767093170293,6,True,False,4.438175927838425,4.225534596873816,4.370233864941161,4.62245332835784,3.73180700553943,4.797245646054838,4.9392602154473195,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/2330131,59,53744.34,0.5273808762110701,343.42,239.58
vancouver_749,Beautiful Charming private room in Chinatown,host_122,Host_202,Riley Park,West Side,49.26892607467175,-123.0094302899897,Private room,185.41,2,24,2024-11-27 16:08:34.538799,7.13297957288944,1,111,15,Pending,False,True,True,3,1,1,1,"WiFi,Kitchen,Hot tub,Sauna",House,moderate,0.9760360370600806,a few days or more,0.9352100868812634,4,False,True,3.5336678764634093,4.797755710229496,3.5430769903137813,4.448997210501563,3.647865468116345,3.9287579061596847,3.7104943296660884,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/2641687,193,31058.24,0.5541908066716763,185.41,98.68
vancouver_750,Beautiful Stylish shared room in False Creek,host_130,Host_380,Coal Harbour,Downtown,49.24397080394671,-123.14289238971142,Shared room,184.67,1,28,2025-07-13 16:08:34.538925,1.5424691310235534,4,309,9,Exempt,False,False,True,3,1,2,1,"WiFi,Kitchen,Pet friendly,Garden",Loft,strict,0.904112128219092,within a day,0.8478212423259107,13,True,True,4.729656036539977,4.624671115274043,4.9880398996665,3.6994926619011883,4.572943093922057,4.968624789550288,4.193889540866705,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/3619468,104,43780.31,0.31205088600725756,184.67,103.38
vancouver_751,Beautiful Cozy private room in Gastown,host_311,Host_418,English Bay,North Vancouver,49.22558004060419,-123.26062660729484,Private room,398.78,1,31,2025-01-11 16:08:34.539054,1.9454153777028644,9,106,15,Licensed,True,False,True,3,1,2,1,"WiFi,Kitchen,Washer,Dryer,Air conditioning,Heating",Apartment,strict,0.8363660417399905,a few days or more,0.7981593222566676,18,False,True,4.8325148264763165,4.456902491547126,4.348785882664413,4.353844182134313,4.244691066385078,4.711370602106682,3.575636117542073,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/2523507,241,105444.31,0.3062356215265251,398.78,292.96
vancouver_752,Beautiful Charming shared room in Coal Harbour,host_408,Host_34,Main Street,West Side,49.212013751917326,-123.08363459808228,Shared room,162.1,1,25,2025-07-25 16:08:34.539182,7.647526120970054,6,306,9,Pending,True,True,True,4,3,3,2,"WiFi,Kitchen,Parking,Pool,Gym",Loft,strict,0.8509510367785329,within an hour,0.9665478809671015,2,True,True,3.886681831847486,4.787955673605338,3.838451641410176,4.042028067406057,4.1717136015829475,3.9368272138267066,4.64955835551985,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/2318638,293,46255.46,0.8158842915270118,162.1,90.99
vancouver_753,Beautiful Stylish entire home/apt in Yaletown,host_425,Host_365,Mount Pleasant,East Side,49.250980840261384,-123.23523820581582,Entire home/apt,683.26,1,21,2025-05-02 16:08:34.539317,0.5162007809300135,7,179,17,,True,False,True,3,1,1,1,"WiFi,Kitchen,Parking,Pool,Gym",House,moderate,0.9146733978980255,within a day,0.9329326167052804,3,True,True,3.729584817234707,4.447968479522219,4.639637571306082,3.71348442854845,3.7622306867936324,3.5181040208876095,4.29762377155377,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/1325531,346,114221.09,0.5566867406952712,683.26,466.74
vancouver_754,Beautiful Cozy shared room in Olympic Village,host_138,Host_176,Gastown,West Side,49.21817968812621,-123.23953563400352,Shared room,187.8,1,25,2024-11-07 16:08:34.539445,0.7142801423195093,4,363,12,Licensed,False,False,True,3,2,3,1,"WiFi,Kitchen,Pet friendly,Garden",Loft,super_strict_30,0.9979491349815844,within an hour,0.7568827499161583,15,True,True,4.002968211889431,4.656405556227018,3.63913068898683,4.669089276022565,3.5479977780229226,4.246949091082235,4.7921546952249,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/2221910,193,39393.93,0.6209250966086194,187.8,142.75
vancouver_755,Beautiful Charming private room in Olympic Village,host_397,Host_318,Davie Village,North Vancouver,49.28010932593412,-123.07090905613637,Private room,518.74,2,24,2025-03-20 16:08:34.539572,7.317838473135469,4,293,17,Exempt,True,False,True,2,0,1,1,"WiFi,Kitchen,Hot tub,Sauna",Townhouse,strict,0.8037482317311065,a few days or more,0.7923788612074627,7,False,True,4.173932556386545,4.58581094519533,4.942325446950532,4.304804484973934,4.7186603605948845,4.19659970873149,3.55978569303513,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/4502934,319,69929.14,0.8976968962972216,518.74,245.73
vancouver_756,Beautiful Charming shared room in Olympic Village,host_405,Host_96,Sunset,East Side,49.21365382773377,-123.20653734646852,Shared room,127.1,1,21,2025-08-20 16:08:34.539706,6.017458148676802,5,88,15,Licensed,False,False,True,2,1,2,1,"WiFi,Kitchen,Workspace,High chair",Apartment,flexible,0.8768350358799669,a few days or more,0.713802759348918,10,True,False,4.7079369244565985,4.650716239334451,3.8880217055960733,3.505043760741339,3.8389806321498163,4.684700172610843,3.6609217978486206,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/1022642,217,18468.63,0.5167578934768595,127.1,49.69
vancouver_757,Beautiful Charming entire home/apt in Commercial Drive,host_66,Host_119,Coal Harbour,East Side,49.273539010053575,-123.24029241017008,Entire home/apt,865.37,3,29,2025-05-17 16:08:34.539832,1.5111626700793477,7,252,16,Licensed,False,False,True,3,2,2,2,"WiFi,Kitchen,Hot tub,Sauna",Condominium,strict,0.8081024071695989,within an hour,0.928855493591729,17,True,True,4.1125148652577375,3.5524719170849797,3.5555571619915614,3.6423905042373077,4.36518867980084,4.79557462191973,3.8903349338893625,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/7854141,179,229842.89,0.38290367115786106,865.37,426.52
vancouver_758,Beautiful Luxury entire home/apt in Fairview,host_312,Host_354,Fairview,East Side,49.21587368405902,-123.26809277081719,Entire home/apt,689.79,1,28,2024-12-09 16:08:34.539958,3.2855624814697686,3,215,17,Licensed,True,False,True,3,2,2,2,"WiFi,Kitchen,Hot tub,Sauna",Townhouse,super_strict_30,0.9458362463000969,within a few hours,0.7646120128273075,11,True,True,3.847945068337719,4.87943910683365,4.085144594798037,4.315239072783253,4.786698776411117,4.750062595156228,4.456930447588138,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/7530013,243,105808.76,0.8020979061564971,689.79,248.95
vancouver_759,Beautiful Stylish private room in Riley Park,host_442,Host_456,Mount Pleasant,East Side,49.235508337016896,-123.29708004098762,Private room,513.54,1,29,2024-12-15 16:08:34.540095,5.5830267257516315,3,185,15,Licensed,False,True,True,4,3,3,1,"WiFi,Kitchen,Washer,Dryer,Air conditioning,Heating",House,flexible,0.9848242034495743,a few days or more,0.9382773784708749,9,True,True,4.090970047046515,4.5158155402896965,4.682655566191541,3.9336098539974094,4.918614798582483,4.2770720220538685,4.599144055661619,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/2929468,51,89843.77,0.47861829886116775,513.54,253.31
vancouver_760,Beautiful Modern entire home/apt in Renfrew,host_490,Host_497,Downtown,East Side,49.29177178605198,-123.18958863777944,Entire home/apt,1135.98,1,22,2025-08-22 16:08:34.540222,5.183043524368783,1,173,13,Exempt,True,False,True,2,1,1,1,"WiFi,Kitchen,Pet friendly,Garden",House,super_strict_30,0.9915158755173212,within a few hours,0.7180353212754514,6,True,True,4.273355922828072,3.701160901656583,3.6872261482319155,3.5702911336688055,4.776289889083101,4.921616207102268,3.6735275303269574,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/1082195,90,306310.83,0.8752252401217446,1135.98,489.49
vancouver_761,Beautiful Luxury entire home/apt in Sunset,host_41,Host_473,Chinatown,North Vancouver,49.230358382993536,-123.19119909467612,Entire home/apt,577.89,1,23,2025-05-25 16:08:34.540355,1.5690913935862911,9,355,13,Licensed,True,False,True,4,2,3,2,"WiFi,Kitchen,Washer,Dryer,Air conditioning,Heating",Condominium,moderate,0.9181271131589275,a few days or more,0.7559601765508475,9,True,True,4.362089747486654,4.9794046637394045,3.79705092527973,3.759355986604209,4.7885918156275915,3.9362325940527834,3.9987895657456556,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/2282754,53,76913.14,0.5425738700429847,577.89,174.22
vancouver_762,Beautiful Luxury shared room in West End,host_437,Host_451,Fairview,West Side,49.280745365996566,-123.24947434617121,Shared room,265.55,1,17,2025-05-19 16:08:34.540483,1.915907631430495,1,327,16,Exempt,False,False,True,3,1,1,1,"WiFi,Kitchen,Hot tub,Sauna",Condominium,super_strict_30,0.9907195871629906,within a few hours,0.9136184732973635,7,True,True,4.64711698120237,4.372960037062109,3.6642877173525097,4.252675396355313,4.896707001258018,4.2596863181678435,4.683048484330208,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/7523692,193,74964.71,0.5997166709357615,265.55,124.51
vancouver_763,Beautiful Stylish private room in Riley Park,host_147,Host_196,Coal Harbour,East Side,49.26466505048869,-123.02512163547203,Private room,284.06,7,28,2024-11-03 16:08:34.540617,2.91053750132119,3,266,13,Licensed,True,True,False,3,2,2,1,"WiFi,Kitchen,Hot tub,Sauna",House,moderate,0.8981598925507537,a few days or more,0.9426076468567427,10,True,True,4.883218316537031,3.8069168859501774,3.6534106981463252,4.4374373138416185,4.560091129610919,4.058877589405521,3.520520260390805,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/4393908,330,73344.45,0.35203758941147545,284.06,171.43
vancouver_764,Beautiful Modern entire home/apt in Coal Harbour,host_231,Host_306,Olympic Village,North Vancouver,49.24831442992687,-123.01616415900014,Entire home/apt,341.1,14,18,2024-11-28 16:08:34.540744,7.361660161859184,2,284,19,Exempt,True,False,True,2,1,1,1,"WiFi,Kitchen,Parking,Pool,Gym",Apartment,moderate,0.8000195139123855,within a few hours,0.8905852149937611,13,False,True,3.7520311238841457,4.725549540830504,3.7420515844315534,3.9889785512116243,4.236252283920475,4.391797503279125,4.339449536430097,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/8817208,60,74194.91,0.7641350832169512,341.1,141.74
vancouver_765,Beautiful Charming entire home/apt in Yaletown,host_96,Host_338,Coal Harbour,East Side,49.21959469475722,-123.2132465618843,Entire home/apt,592.56,1,20,2025-08-21 16:08:34.540870,5.575434655474319,1,297,20,Licensed,False,True,True,2,1,1,1,"WiFi,Kitchen,Workspace,High chair",Condominium,moderate,0.9885896529390423,a few days or more,0.8957855794591761,19,True,False,4.139952986967885,4.8650987683026035,3.941610491538234,3.6895521520424777,3.9448059094790247,4.3957615389920734,4.7678488876768865,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/4204728,38,81618.2,0.4952820259439052,592.56,284.72
